OBJECTID,Join_Count,TARGET_FID,plotid,center_lon,center_lat,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape,shape,shape,shape,shape,shape,shape,shape,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape 1,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x,y
394,1,394,5023,-97.75425599,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5023,-97.75425599,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7542559856691,30.4168789990117
395,1,395,5024,-97.75425599,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5024,-97.75425599,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7542559856691,30.4213756010041
396,1,396,5025,-97.74904268,30.39889259,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5025,-97.74904268,30.39889259,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.3988925919423
397,1,397,5026,-97.74904268,30.40338919,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5026,-97.74904268,30.40338919,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.403389193481
398,1,398,5027,-97.74904268,30.40788580,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5027,-97.74904268,30.40788580,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.4078857955907
399,1,399,5028,-97.74904268,30.41238240,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5028,-97.74904268,30.41238240,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.4123823974499
400,1,400,5029,-97.74904268,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5029,-97.74904268,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.4168789990117
401,1,401,5030,-97.74904268,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5030,-97.74904268,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7490426757998,30.4213756010041
402,1,402,5031,-97.74382937,30.39889259,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5031,-97.74382937,30.39889259,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.3988925919423
403,1,403,5032,-97.74382937,30.40338919,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5032,-97.74382937,30.40338919,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.403389193481
404,1,404,5033,-97.74382937,30.40788580,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5033,-97.74382937,30.40788580,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.4078857955907
405,1,405,5034,-97.74382937,30.41238240,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5034,-97.74382937,30.41238240,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.4123823974499
406,1,406,5035,-97.74382937,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5035,-97.74382937,30.41687900,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.4168789990117
407,1,407,5036,-97.74382937,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,5036,-97.74382937,30.42137560,,100.00000000,100,,,,,,,0,0,0.00000000,0,0.00000000,,0,0,0,0,0.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7438293659305,30.4213756010041
408,1,408,3000,-97.76262403,30.50039046,,100.00000000,100,false,,100,6/23/2022 4:38:00 PM,75878.7 secs,,0,0,17.00000000,0,33.00000000,,0,0,0,24,20.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,3000,-97.76262403,30.50039046,,100.00000000,100,false,,100,6/23/2022 4:38:00 PM,75878.7 secs,,0,0,17.00000000,0,33.00000000,,0,0,0,24,20.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7626240252043,30.5003904552703
409,1,409,3001,-97.77566937,30.48914895,,100.00000000,100,false,,100,6/23/2022 4:46:00 PM,499.8 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,68.00000000,0,25,7,,,,,,,,,,0,,,,,,,,,,,3001,-97.77566937,30.48914895,,100.00000000,100,false,,100,6/23/2022 4:46:00 PM,499.8 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,68.00000000,0,25,7,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.489148950786
410,1,410,3002,-97.77566937,30.49364555,,100.00000000,100,false,,100,6/23/2022 4:50:00 PM,242.8 secs,,0,0,12.00000000,0,78.00000000,,0,0,0,0,9.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,3002,-97.77566937,30.49364555,,100.00000000,100,false,,100,6/23/2022 4:50:00 PM,242.8 secs,,0,0,12.00000000,0,78.00000000,,0,0,0,0,9.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.4936455530173
411,1,411,3003,-97.77566937,30.49814215,,100.00000000,100,false,,100,6/23/2022 4:53:00 PM,182.3 secs,,0,0,25.00000000,0,69.00000000,,0,2,0,0,3.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,3003,-97.77566937,30.49814215,,100.00000000,100,false,,100,6/23/2022 4:53:00 PM,182.3 secs,,0,0,25.00000000,0,69.00000000,,0,2,0,0,3.00000000,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.4981421548794
412,1,412,3004,-97.77566937,30.50263876,,100.00000000,100,false,,98,6/23/2022 4:59:00 PM,334.4 secs,,0,0,36.00000000,0,7.00000000,,0,0,5,0,16.00000000,0,33,3,,,,,,,,,,0,,,,,,,,,,,3004,-97.77566937,30.50263876,,100.00000000,100,false,,98,6/23/2022 4:59:00 PM,334.4 secs,,0,0,36.00000000,0,7.00000000,,0,0,5,0,16.00000000,0,33,3,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.5026387563254
413,1,413,3005,-97.77566937,30.50713536,,100.00000000,100,false,,100,6/23/2022 5:03:00 PM,278.8 secs,,0,0,0.00000000,0,43.00000000,,0,0,2,0,28.00000000,0,22,5,,,,,,,,,,0,,,,,,,,,,,3005,-97.77566937,30.50713536,,100.00000000,100,false,,100,6/23/2022 5:03:00 PM,278.8 secs,,0,0,0.00000000,0,43.00000000,,0,0,2,0,28.00000000,0,22,5,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.5071353580825
414,1,414,3006,-97.77566937,30.51163196,,100.00000000,100,false,,95,6/23/2022 5:05:00 PM,134.6 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,81.00000000,0,19,0,,,,,,,,,,0,,,,,,,,,,,3006,-97.77566937,30.51163196,,100.00000000,100,false,,95,6/23/2022 5:05:00 PM,134.6 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,81.00000000,0,19,0,,,,,,,,,,0,,,,,,,,,,,-97.7756693714384,30.5116319601036
415,1,415,3007,-97.77045123,30.48914895,,100.00000000,100,false,,100,6/23/2022 6:20:00 PM,4450.0 secs,,0,0,8.00000000,0,19.00000000,,0,1,0,32,38.00000000,1,0,1,,,,,,,,,,0,,,,,,,,,,,3007,-97.77045123,30.48914895,,100.00000000,100,false,,100,6/23/2022 6:20:00 PM,4450.0 secs,,0,0,8.00000000,0,19.00000000,,0,1,0,32,38.00000000,1,0,1,,,,,,,,,,0,,,,,,,,,,,-97.7704512331244,30.489148950786
416,1,416,3008,-97.77045123,30.49364555,,100.00000000,100,false,,100,6/23/2022 6:29:00 PM,547.5 secs,,0,0,11.00000000,0,17.00000000,,0,2,0,34,30.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,3008,-97.77045123,30.49364555,,100.00000000,100,false,,100,6/23/2022 6:29:00 PM,547.5 secs,,0,0,11.00000000,0,17.00000000,,0,2,0,34,30.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7704512331244,30.4936455530173
417,1,417,3009,-97.77045123,30.49814215,,100.00000000,100,false,,95,6/30/2022 7:01:00 PM,606757.5 secs,,0,0,6.00000000,0,18.00000000,,0,0,0,35,27.00000000,1,0,13,,,,,,,,,,0,,,,,,,,,,,3009,-97.77045123,30.49814215,,100.00000000,100,false,,95,6/30/2022 7:01:00 PM,606757.5 secs,,0,0,6.00000000,0,18.00000000,,0,0,0,35,27.00000000,1,0,13,,,,,,,,,,0,,,,,,,,,,,-97.7704512331244,30.4981421548794
418,1,418,3010,-97.77045123,30.50263876,,100.00000000,100,false,,98,6/30/2022 7:08:00 PM,368.6 secs,,0,0,36.00000000,0,31.00000000,,0,1,2,7,15.00000000,1,3,1,,,,,,,,,,3,,,,,,,,,,,3010,-97.77045123,30.50263876,,100.00000000,100,false,,98,6/30/2022 7:08:00 PM,368.6 secs,,0,0,36.00000000,0,31.00000000,,0,1,2,7,15.00000000,1,3,1,,,,,,,,,,3,,,,,,,,,,,-97.7704512331244,30.5026387563254
419,1,419,3011,-97.77045123,30.50713536,,100.00000000,100,false,,100,6/30/2022 7:11:00 PM,205.5 secs,,0,0,0.00000000,40,0.00000000,,0,0,5,0,0.00000000,0,55,0,,,,,,,,,,0,,,,,,,,,,,3011,-97.77045123,30.50713536,,100.00000000,100,false,,100,6/30/2022 7:11:00 PM,205.5 secs,,0,0,0.00000000,40,0.00000000,,0,0,5,0,0.00000000,0,55,0,,,,,,,,,,0,,,,,,,,,,,-97.7704512331244,30.5071353580825
420,1,420,3012,-97.77045123,30.51163196,,100.00000000,100,false,,100,6/30/2022 7:20:00 PM,509.4 secs,,0,0,6.00000000,0,44.00000000,,0,1,0,38,8.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,3012,-97.77045123,30.51163196,,100.00000000,100,false,,100,6/30/2022 7:20:00 PM,509.4 secs,,0,0,6.00000000,0,44.00000000,,0,1,0,38,8.00000000,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.7704512331244,30.5116319601036
421,1,421,3013,-97.76523309,30.48914895,,100.00000000,100,false,,100,6/30/2022 7:38:00 PM,1123.4 secs,,0,0,3.00000000,0,11.00000000,,0,0,0,0,33.00000000,0,49,4,,,,,,,,,,0,,,,,,,,,,,3013,-97.76523309,30.48914895,,100.00000000,100,false,,100,6/30/2022 7:38:00 PM,1123.4 secs,,0,0,3.00000000,0,11.00000000,,0,0,0,0,33.00000000,0,49,4,,,,,,,,,,0,,,,,,,,,,,-97.7652330948105,30.489148950786
422,1,422,3014,-97.76523309,30.49364555,,100.00000000,100,false,,100,6/30/2022 11:35:00 PM,14199.8 secs,,0,0,6.00000000,0,16.00000000,,0,0,0,14,34.00000000,0,21,8,,,,,,,,,,1,,,,,,,,,,,3014,-97.76523309,30.49364555,,100.00000000,100,false,,100,6/30/2022 11:35:00 PM,14199.8 secs,,0,0,6.00000000,0,16.00000000,,0,0,0,14,34.00000000,0,21,8,,,,,,,,,,1,,,,,,,,,,,-97.7652330948105,30.4936455530173
423,1,423,3015,-97.76523309,30.49814215,,100.00000000,100,false,,100,7/1/2022 12:41:00 AM,3949.6 secs,,0,0,26.00000000,0,30.00000000,,0,3,0,8,19.00000000,0,0,5,,,,,,,,,,9,,,,,,,,,,,3015,-97.76523309,30.49814215,,100.00000000,100,false,,100,7/1/2022 12:41:00 AM,3949.6 secs,,0,0,26.00000000,0,30.00000000,,0,3,0,8,19.00000000,0,0,5,,,,,,,,,,9,,,,,,,,,,,-97.7652330948105,30.4981421548794
424,1,424,3016,-97.76523309,30.50263876,,100.00000000,100,false,,100,7/1/2022 12:47:00 AM,376.1 secs,,0,0,8.00000000,0,24.00000000,,0,1,0,25,32.00000000,0,0,10,,,,,,,,,,0,,,,,,,,,,,3016,-97.76523309,30.50263876,,100.00000000,100,false,,100,7/1/2022 12:47:00 AM,376.1 secs,,0,0,8.00000000,0,24.00000000,,0,1,0,25,32.00000000,0,0,10,,,,,,,,,,0,,,,,,,,,,,-97.7652330948105,30.5026387563254
425,1,425,3017,-97.76523309,30.50713536,,100.00000000,100,false,,100,7/1/2022 12:51:00 AM,231.2 secs,,0,0,0.00000000,0,0.00000000,,21,0,49,0,1.00000000,0,29,0,,,,,,,,,,0,,,,,,,,,,,3017,-97.76523309,30.50713536,,100.00000000,100,false,,100,7/1/2022 12:51:00 AM,231.2 secs,,0,0,0.00000000,0,0.00000000,,21,0,49,0,1.00000000,0,29,0,,,,,,,,,,0,,,,,,,,,,,-97.7652330948105,30.5071353580825
426,1,426,3018,-97.76523309,30.51163196,,100.00000000,100,false,,100,7/1/2022 12:54:00 AM,168.4 secs,,0,0,8.00000000,0,41.00000000,,0,1,3,7,9.00000000,0,30,1,,,,,,,,,,0,,,,,,,,,,,3018,-97.76523309,30.51163196,,100.00000000,100,false,,100,7/1/2022 12:54:00 AM,168.4 secs,,0,0,8.00000000,0,41.00000000,,0,1,3,7,9.00000000,0,30,1,,,,,,,,,,0,,,,,,,,,,,-97.7652330948105,30.5116319601036
427,1,427,3019,-97.76001496,30.48914895,,100.00000000,100,false,,100,7/1/2022 1:36:00 AM,2550.3 secs,,0,0,15.00000000,0,15.00000000,,0,0,0,14,51.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,3019,-97.76001496,30.48914895,,100.00000000,100,false,,100,7/1/2022 1:36:00 AM,2550.3 secs,,0,0,15.00000000,0,15.00000000,,0,0,0,14,51.00000000,0,0,5,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.489148950786
428,1,428,3020,-97.76001496,30.49364555,,100.00000000,100,false,,99,7/1/2022 7:45:00 PM,65324.3 secs,,0,0,18.00000000,0,26.00000000,,0,6,0,19,15.00000000,0,3,13,,,,,,,,,,0,,,,,,,,,,,3020,-97.76001496,30.49364555,,100.00000000,100,false,,99,7/1/2022 7:45:00 PM,65324.3 secs,,0,0,18.00000000,0,26.00000000,,0,6,0,19,15.00000000,0,3,13,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.4936455530173
429,1,429,3021,-97.76001496,30.49814215,,100.00000000,100,false,,100,7/1/2022 7:51:00 PM,380.3 secs,,0,0,21.00000000,0,20.00000000,,0,1,0,16,12.00000000,0,18,12,,,,,,,,,,0,,,,,,,,,,,3021,-97.76001496,30.49814215,,100.00000000,100,false,,100,7/1/2022 7:51:00 PM,380.3 secs,,0,0,21.00000000,0,20.00000000,,0,1,0,16,12.00000000,0,18,12,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.4981421548794
430,1,430,3022,-97.76001496,30.50263876,,100.00000000,100,false,,100,7/1/2022 7:57:00 PM,350.1 secs,,0,0,1.00000000,0,16.00000000,,0,3,0,15,53.00000000,0,3,9,,,,,,,,,,0,,,,,,,,,,,3022,-97.76001496,30.50263876,,100.00000000,100,false,,100,7/1/2022 7:57:00 PM,350.1 secs,,0,0,1.00000000,0,16.00000000,,0,3,0,15,53.00000000,0,3,9,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.5026387563254
431,1,431,3023,-97.76001496,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:00:00 PM,188.2 secs,,0,0,16.00000000,0,1.00000000,,0,0,2,0,14.00000000,0,65,2,,,,,,,,,,0,,,,,,,,,,,3023,-97.76001496,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:00:00 PM,188.2 secs,,0,0,16.00000000,0,1.00000000,,0,0,2,0,14.00000000,0,65,2,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.5071353580825
432,1,432,3024,-97.76001496,30.51163196,,100.00000000,100,false,,100,7/1/2022 8:04:00 PM,191.8 secs,,0,0,0.00000000,0,4.00000000,,0,0,7,0,55.00000000,0,34,0,,,,,,,,,,0,,,,,,,,,,,3024,-97.76001496,30.51163196,,100.00000000,100,false,,100,7/1/2022 8:04:00 PM,191.8 secs,,0,0,0.00000000,0,4.00000000,,0,0,7,0,55.00000000,0,34,0,,,,,,,,,,0,,,,,,,,,,,-97.7600149564965,30.5116319601036
433,1,433,3025,-97.75479682,30.48914895,,100.00000000,100,false,,100,7/1/2022 8:10:00 PM,369.1 secs,,0,0,1.00000000,0,5.00000000,,0,0,8,2,19.00000000,0,57,8,,,,,,,,,,0,,,,,,,,,,,3025,-97.75479682,30.48914895,,100.00000000,100,false,,100,7/1/2022 8:10:00 PM,369.1 secs,,0,0,1.00000000,0,5.00000000,,0,0,8,2,19.00000000,0,57,8,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.489148950786
434,1,434,3026,-97.75479682,30.49364555,,100.00000000,100,false,,100,7/1/2022 8:17:00 PM,426.6 secs,,0,0,13.00000000,0,8.00000000,,0,3,2,17,32.00000000,1,13,11,,,,,,,,,,0,,,,,,,,,,,3026,-97.75479682,30.49364555,,100.00000000,100,false,,100,7/1/2022 8:17:00 PM,426.6 secs,,0,0,13.00000000,0,8.00000000,,0,3,2,17,32.00000000,1,13,11,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.4936455530173
435,1,435,3027,-97.75479682,30.49814215,,100.00000000,100,false,,100,7/1/2022 8:23:00 PM,362.1 secs,,0,0,8.00000000,0,18.00000000,,0,2,29,20,9.00000000,0,5,9,,,,,,,,,,0,,,,,,,,,,,3027,-97.75479682,30.49814215,,100.00000000,100,false,,100,7/1/2022 8:23:00 PM,362.1 secs,,0,0,8.00000000,0,18.00000000,,0,2,29,20,9.00000000,0,5,9,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.4981421548794
436,1,436,3028,-97.75479682,30.50263876,,100.00000000,100,false,,100,7/1/2022 8:28:00 PM,302.8 secs,,0,0,17.00000000,0,24.00000000,,0,0,2,1,31.00000000,0,22,3,,,,,,,,,,0,,,,,,,,,,,3028,-97.75479682,30.50263876,,100.00000000,100,false,,100,7/1/2022 8:28:00 PM,302.8 secs,,0,0,17.00000000,0,24.00000000,,0,0,2,1,31.00000000,0,22,3,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.5026387563254
437,1,437,3029,-97.75479682,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:31:00 PM,151.6 secs,,0,0,6.00000000,0,0.00000000,,0,0,1,0,51.00000000,0,38,4,,,,,,,,,,0,,,,,,,,,,,3029,-97.75479682,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:31:00 PM,151.6 secs,,0,0,6.00000000,0,0.00000000,,0,0,1,0,51.00000000,0,38,4,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.5071353580825
438,1,438,3030,-97.75479682,30.51163196,,100.00000000,100,false,,100,7/1/2022 8:35:00 PM,287.8 secs,,0,0,8.00000000,0,24.00000000,,0,2,0,21,39.00000000,1,0,5,,,,,,,,,,0,,,,,,,,,,,3030,-97.75479682,30.51163196,,100.00000000,100,false,,100,7/1/2022 8:35:00 PM,287.8 secs,,0,0,8.00000000,0,24.00000000,,0,2,0,21,39.00000000,1,0,5,,,,,,,,,,0,,,,,,,,,,,-97.7547968172842,30.5116319601036
439,1,439,3031,-97.74957868,30.48914895,,100.00000000,100,false,,100,7/1/2022 8:38:00 PM,139.1 secs,,0,0,0.00000000,0,0.00000000,,0,0,3,0,2.00000000,0,95,0,,,,,,,,,,0,,,,,,,,,,,3031,-97.74957868,30.48914895,,100.00000000,100,false,,100,7/1/2022 8:38:00 PM,139.1 secs,,0,0,0.00000000,0,0.00000000,,0,0,3,0,2.00000000,0,95,0,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.489148950786
440,1,440,3032,-97.74957868,30.49364555,,100.00000000,100,false,,100,7/1/2022 8:44:00 PM,395.7 secs,,0,0,8.00000000,0,47.00000000,,0,0,3,0,21.00000000,0,21,0,,,,,,,,,,0,,,,,,,,,,,3032,-97.74957868,30.49364555,,100.00000000,100,false,,100,7/1/2022 8:44:00 PM,395.7 secs,,0,0,8.00000000,0,47.00000000,,0,0,3,0,21.00000000,0,21,0,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.4936455530173
441,1,441,3033,-97.74957868,30.49814215,,100.00000000,100,false,,100,7/1/2022 8:46:00 PM,113.9 secs,,0,0,68.00000000,0,20.00000000,,0,0,10,0,2.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,3033,-97.74957868,30.49814215,,100.00000000,100,false,,100,7/1/2022 8:46:00 PM,113.9 secs,,0,0,68.00000000,0,20.00000000,,0,0,10,0,2.00000000,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.4981421548794
442,1,442,3034,-97.74957868,30.50263876,,100.00000000,100,false,,100,7/1/2022 8:49:00 PM,177.3 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,86.00000000,0,11,3,,,,,,,,,,0,,,,,,,,,,,3034,-97.74957868,30.50263876,,100.00000000,100,false,,100,7/1/2022 8:49:00 PM,177.3 secs,,0,0,0.00000000,0,0.00000000,,0,0,0,0,86.00000000,0,11,3,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.5026387563254
443,1,443,3035,-97.74957868,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:52:00 PM,175.6 secs,,0,0,1.00000000,0,0.00000000,,0,0,0,0,63.00000000,0,24,12,,,,,,,,,,0,,,,,,,,,,,3035,-97.74957868,30.50713536,,100.00000000,100,false,,100,7/1/2022 8:52:00 PM,175.6 secs,,0,0,1.00000000,0,0.00000000,,0,0,0,0,63.00000000,0,24,12,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.5071353580825
444,1,444,3036,-97.74957868,30.51163196,,100.00000000,100,false,,100,7/1/2022 9:04:00 PM,703.1 secs,,0,0,0.00000000,0,9.00000000,,0,0,0,0,63.00000000,0,25,3,,,,,,,,,,0,,,,,,,,,,,3036,-97.74957868,30.51163196,,100.00000000,100,false,,100,7/1/2022 9:04:00 PM,703.1 secs,,0,0,0.00000000,0,9.00000000,,0,0,0,0,63.00000000,0,25,3,,,,,,,,,,0,,,,,,,,,,,-97.7495786789703,30.5116319601036
445,1,445,2230,-97.76524795,30.44493133,,100.00000000,100,false,,100,6/21/2022 4:32:00 PM,108.8 secs,,0,0,0.00000000,0,5.00000000,,0,6,0,13,69.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,2230,-97.76524795,30.44493133,,100.00000000,100,false,,100,6/21/2022 4:32:00 PM,108.8 secs,,0,0,0.00000000,0,5.00000000,,0,6,0,13,69.00000000,0,0,7,,,,,,,,,,0,,,,,,,,,,,-97.7652479448604,30.4449313305513
446,1,446,2231,-97.76003338,30.42244832,,100.00000000,100,false,,100,6/21/2022 4:33:00 PM,80.5 secs,,0,0,0.00000000,0,3.00000000,,0,0,0,14,72.00000000,0,0,9,,,,,,,,,,2,,,,,,,,,,,2231,-97.76003338,30.42244832,,100.00000000,100,false,,100,6/21/2022 4:33:00 PM,80.5 secs,,0,0,0.00000000,0,3.00000000,,0,0,0,14,72.00000000,0,0,9,,,,,,,,,,2,,,,,,,,,,,-97.7600333773497,30.4224483214015
447,1,447,2232,-97.76003338,30.42694492,,100.00000000,100,false,,100,6/21/2022 4:36:00 PM,155.2 secs,,0,0,2.00000000,0,14.00000000,,0,0,0,24,54.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,2232,-97.76003338,30.42694492,,100.00000000,100,false,,100,6/21/2022 4:36:00 PM,155.2 secs,,0,0,2.00000000,0,14.00000000,,0,0,0,24,54.00000000,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.7600333773497,30.4269449231382
